user_id,movie_id,rating,timestamp,name,age,gender,preferred_genres,title,genre,release_year,match_score,tag
79,11,2,2021-06-24T03:13:11,Lindsay,40,Male,"Action, Comedy, Sci-Fi",Nature rich person difference,"Horror, Sci-Fi",2016,,form
44,206,1,2022-09-24T07:46:03,Rebecca,21,Female,"Horror, Romance, Thriller",Rest whole discover,Drama,2009,,
100,167,4,2022-11-22T06:58:36,Brandon,61,Male,"Comedy, Drama, Horror",Mother safe,"Action, Romance, Comedy",2018,,
15,247,5,2022-03-01T13:47:07,Maria,41,Male,"Action, Horror, Thriller",State wait for,Horror,1991,,
43,47,1,2020-09-05T01:07:48,Ronnie,35,Female,"Romance, Drama, Thriller",Feel out,Sci-Fi,2020,,
48,246,5,2023-08-14T00:49:45,Jennifer,43,Other,"Comedy, Sci-Fi, Thriller",That bank,Comedy,1984,,
87,127,2,2022-01-28T07:52:13,Megan,43,Other,"Sci-Fi, Horror, Comedy",Couple his,"Drama, Romance, Horror",1983,,
70,147,4,2021-09-17T02:24:34,Charles,61,Female,"Thriller, Action, Romance",Power turn hard,"Drama, Sci-Fi",1997,,
46,118,2,2025-03-14T18:46:22,Daniel,31,Other,"Romance, Horror, Action",Nearly than despite,"Comedy, Action, Horror",2006,,
43,399,4,2024-07-31T09:37:15,Ronnie,35,Female,"Romance, Drama, Thriller",Scientist worker upon,"Comedy, Drama",1985,0.26,
21,382,4,2021-08-21T00:00:39,Jennifer,47,Male,"Thriller, Drama, Romance",Southern among cup,Sci-Fi,2021,,
23,412,5,2023-09-23T20:27:25,Amanda,19,Female,"Action, Sci-Fi, Comedy",Public weight week,Thriller,2007,,
80,152,2,2021-04-10T09:33:35,Cody,57,Male,"Action, Drama, Thriller",Debate behavior,"Horror, Comedy, Thriller",2019,,
47,72,2,2022-06-02T21:45:53,Ruth,26,Other,"Thriller, Action, Sci-Fi",Participant positive sport,"Comedy, Thriller",2020,,
15,363,1,2023-02-11T06:02:33,Maria,41,Male,"Action, Horror, Thriller",Sport,"Action, Romance",2021,,
25,137,2,2020-03-11T23:10:56,Carolyn,50,Other,"Thriller, Comedy, Action",Baby later list,"Horror, Action",2003,,
36,175,1,2025-01-11T15:08:37,Lori,61,Other,"Thriller, Action, Drama",Blood note,"Comedy, Action, Romance",1986,,
75,289,3,2021-09-21T19:29:15,Andrew,48,Other,"Comedy, Romance, Thriller",Environmental must enough,"Horror, Sci-Fi",1989,,
51,446,3,2021-08-02T17:06:33,Stephanie,45,Female,"Horror, Romance, Thriller",Involve above happen,"Drama, Sci-Fi",2011,,
15,481,3,2022-06-25T17:32:41,Maria,41,Male,"Action, Horror, Thriller",Stay tonight usually,"Horror, Romance",2012,,
68,19,2,2023-10-14T02:47:55,Amber,35,Male,"Action, Comedy, Romance",Everybody,"Action, Comedy, Thriller",1985,,
21,195,2,2024-09-12T17:38:14,Jennifer,47,Male,"Thriller, Drama, Romance",Record peace service,"Comedy, Horror",1985,0.29,
13,330,1,2025-01-21T08:52:03,Hannah,53,Male,"Drama, Thriller, Comedy",Score put,"Action, Sci-Fi",1992,0.93,discussion
86,424,4,2020-05-27T21:27:41,Herbert,41,Male,"Romance, Comedy, Drama",Structure table rich,"Romance, Thriller",2011,,
19,175,1,2023-03-23T18:51:47,Michael,41,Other,"Action, Romance, Drama",Blood note,"Comedy, Action, Romance",1986,,
34,490,3,2020-11-13T21:36:29,Dana,32,Female,"Comedy, Sci-Fi, Drama",News environmental style choice,"Comedy, Thriller",2006,,
78,449,1,2025-02-02T11:37:19,Jasmine,31,Female,"Horror, Romance, Thriller",Table Congress similar,Action,2017,,
68,413,4,2020-08-05T00:28:32,Amber,35,Male,"Action, Comedy, Romance",Unit stock,"Action, Drama, Comedy",1987,,
52,434,2,2024-05-31T05:55:14,Anthony,64,Male,"Romance, Drama, Thriller",Upon state,"Romance, Comedy",1997,,
27,354,1,2020-07-17T21:43:34,Katherine,39,Other,"Sci-Fi, Drama, Comedy",Me his,"Horror, Drama, Action",1984,,
29,499,3,2024-12-22T01:25:09,Erica,42,Other,"Sci-Fi, Drama, Action",Recent expert,"Action, Horror, Thriller",2007,,
28,141,3,2023-01-13T05:46:11,Melanie,61,Male,"Drama, Thriller, Comedy",Others,"Action, Drama",2012,,
35,246,2,2023-09-28T16:26:03,Claudia,64,Other,"Thriller, Action, Comedy",That bank,Comedy,1984,,
8,385,1,2022-07-26T12:05:29,Joshua,36,Other,"Romance, Action, Thriller",Us such treat dog,"Drama, Romance, Comedy",1981,,
16,418,4,2024-08-23T04:30:26,Ryan,20,Female,"Drama, Thriller, Romance",Production development our,Drama,1992,,
36,93,2,2021-10-06T07:34:12,Lori,61,Other,"Thriller, Action, Drama",Watch room,"Horror, Sci-Fi",1997,,
30,432,1,2022-04-04T09:14:53,Shawn,44,Female,"Romance, Sci-Fi, Comedy",Reduce cost stuff,"Sci-Fi, Horror",1998,,
18,239,5,2020-05-14T08:26:46,Ashley,19,Other,"Romance, Action, Horror",Station lay quite,"Horror, Drama",2016,,
2,205,3,2020-08-15T06:34:53,Ryan,46,Other,"Sci-Fi, Drama, Comedy",Even officer high,"Horror, Action",2011,,
49,48,4,2022-04-07T13:57:05,Deborah,19,Male,"Thriller, Sci-Fi, Horror",Natural suddenly bed,"Thriller, Drama",2012,,
77,433,4,2020-09-11T20:44:41,Danielle,25,Other,"Sci-Fi, Thriller, Drama",Thank level,Action,1999,,
4,245,4,2023-05-03T23:04:25,Elizabeth,60,Male,"Sci-Fi, Thriller, Romance",Face,Romance,2009,,
90,320,3,2022-12-02T10:56:49,Andrew,58,Other,"Thriller, Horror, Sci-Fi",High television understand,"Action, Sci-Fi",2014,,
89,317,1,2025-03-28T02:40:40,Jessica,62,Female,"Romance, Horror, Comedy",Offer employee,Comedy,1988,,
94,413,2,2023-02-22T22:28:46,Jennifer,18,Male,"Thriller, Sci-Fi, Action",Unit stock,"Action, Drama, Comedy",1987,,
75,295,1,2025-01-30T07:53:19,Andrew,48,Other,"Comedy, Romance, Thriller",Something,Sci-Fi,1981,,
7,128,2,2022-10-23T10:17:06,Colleen,56,Male,"Comedy, Thriller, Romance",Author response tax,"Comedy, Drama, Horror",2014,,
95,344,4,2020-09-08T07:13:29,Brittney,42,Other,"Sci-Fi, Thriller, Action",Range one focus,"Action, Horror, Drama",2020,,
74,282,1,2024-06-07T04:08:26,Jasmin,31,Female,"Thriller, Romance, Horror",Series respond meet industry,"Thriller, Romance",2022,,social
39,17,4,2021-06-29T08:53:16,Michelle,24,Other,"Comedy, Sci-Fi, Horror",Policy accept,"Horror, Romance, Sci-Fi",2005,,
13,71,5,2022-01-15T07:23:57,Hannah,53,Male,"Drama, Thriller, Comedy",Read without by,Thriller,1988,,town
31,269,4,2020-09-16T15:03:13,Mario,59,Other,"Romance, Sci-Fi, Comedy",Few ten,"Action, Comedy, Horror",1995,,
71,325,4,2021-10-15T04:43:44,Bryan,51,Female,"Thriller, Comedy, Sci-Fi",Later else,"Thriller, Sci-Fi",2003,,reach
63,282,2,2022-10-21T05:57:30,Hannah,19,Female,"Drama, Comedy, Romance",Series respond meet industry,"Thriller, Romance",2022,,
56,305,5,2023-04-27T22:44:47,Lee,64,Other,"Action, Drama, Horror",Seven me back,"Sci-Fi, Drama",2013,,
42,451,4,2024-07-10T04:10:12,Jennifer,56,Other,"Comedy, Sci-Fi, Romance",Long data collection,"Drama, Comedy, Romance",2003,,
61,7,4,2020-08-13T06:36:03,Alexander,57,Other,"Thriller, Sci-Fi, Romance",Catch morning,Thriller,1981,,
42,314,5,2024-06-13T01:07:19,Jennifer,56,Other,"Comedy, Sci-Fi, Romance",Bar apply leave,"Horror, Sci-Fi, Thriller",2015,,
56,305,5,2020-09-23T13:04:43,Lee,64,Other,"Action, Drama, Horror",Seven me back,"Sci-Fi, Drama",2013,,
36,103,1,2024-07-28T12:39:23,Lori,61,Other,"Thriller, Action, Drama",Doctor get,"Comedy, Sci-Fi, Action",2000,,
84,309,2,2025-03-08T00:21:15,Lindsay,35,Male,"Comedy, Action, Sci-Fi",Sign science market,"Thriller, Romance, Horror",1990,0.4,
68,193,5,2025-01-16T15:20:06,Amber,35,Male,"Action, Comedy, Romance",Black require,"Romance, Sci-Fi, Horror",2001,,
7,241,5,2023-01-24T21:20:30,Colleen,56,Male,"Comedy, Thriller, Romance",Soldier land material,"Action, Romance, Thriller",2008,,
54,62,3,2020-03-20T03:25:27,Kathryn,61,Other,"Sci-Fi, Romance, Drama",These provide,Sci-Fi,1986,,
1,17,5,2021-01-01T09:07:04,Daniel,56,Other,"Sci-Fi, Action, Thriller",Policy accept,"Horror, Romance, Sci-Fi",2005,,
44,171,2,2025-02-12T11:38:57,Rebecca,21,Female,"Horror, Romance, Thriller",Back approach,Drama,2014,,
45,25,4,2024-07-24T11:46:18,Kim,42,Male,"Drama, Comedy, Sci-Fi",So fight,"Romance, Drama, Sci-Fi",2003,,
47,251,4,2023-04-11T13:39:28,Ruth,26,Other,"Thriller, Action, Sci-Fi",However themselves,"Drama, Sci-Fi, Horror",2000,,
13,253,4,2023-07-10T10:07:29,Hannah,53,Male,"Drama, Thriller, Comedy",Side radio ground,Drama,2015,,
22,387,4,2021-01-06T01:02:35,Brian,55,Other,"Comedy, Sci-Fi, Action",Enough exactly,"Drama, Sci-Fi, Horror",2008,,
21,207,3,2023-02-17T03:25:44,Jennifer,47,Male,"Thriller, Drama, Romance",Article different space,Horror,2014,,
86,29,5,2022-03-20T21:27:14,Herbert,41,Male,"Romance, Comedy, Drama",Economic rich,"Drama, Horror, Thriller",2001,,
92,117,4,2020-11-24T02:33:54,Ryan,32,Female,"Sci-Fi, Horror, Drama",Rich reality late,"Romance, Horror, Action",2006,,
9,491,1,2023-09-18T23:42:16,Amanda,40,Male,"Comedy, Sci-Fi, Romance",Claim total,"Drama, Thriller",1992,,
26,416,4,2023-05-22T22:28:35,Misty,29,Male,"Horror, Drama, Thriller",Relationship these,Sci-Fi,1980,,
9,282,5,2023-06-07T19:28:10,Amanda,40,Male,"Comedy, Sci-Fi, Romance",Series respond meet industry,"Thriller, Romance",2022,,
15,380,4,2022-01-29T10:25:02,Maria,41,Male,"Action, Horror, Thriller",Approach send hospital,"Sci-Fi, Thriller, Drama",1992,,
10,144,3,2023-07-01T04:12:06,Yvonne,28,Female,"Horror, Comedy, Thriller",Available ground research,"Romance, Thriller, Comedy",2002,,
88,25,2,2023-08-15T22:55:42,Diana,42,Other,"Romance, Comedy, Thriller",So fight,"Romance, Drama, Sci-Fi",2003,,
42,310,2,2020-03-04T02:16:19,Jennifer,56,Other,"Comedy, Sci-Fi, Romance",Section big,"Drama, Comedy",2008,,
72,156,5,2025-02-06T10:41:01,Steven,27,Female,"Sci-Fi, Horror, Romance",Leader base,"Drama, Horror",2002,,
24,73,2,2022-08-28T00:49:51,Jeffrey,38,Other,"Thriller, Drama, Action",Right what new,"Drama, Thriller",2014,,
80,120,2,2020-09-12T07:18:51,Cody,57,Male,"Action, Drama, Thriller",Type Mrs,"Sci-Fi, Romance",2000,,
49,312,1,2020-04-29T11:34:53,Deborah,19,Male,"Thriller, Sci-Fi, Horror",Week because spring,Thriller,2004,,
26,321,5,2023-07-20T06:27:16,Misty,29,Male,"Horror, Drama, Thriller",Under maybe other,Horror,2015,,
91,93,5,2024-08-19T00:14:43,Lisa,46,Male,"Comedy, Action, Sci-Fi",Watch room,"Horror, Sci-Fi",1997,,
37,86,2,2021-04-22T05:14:39,William,20,Female,"Horror, Drama, Action",Personal several,"Comedy, Drama, Action",1999,,
68,336,2,2023-06-15T20:01:40,Amber,35,Male,"Action, Comedy, Romance",Gun increase quite,"Comedy, Thriller",1996,,
50,425,2,2024-06-07T08:41:19,Janice,37,Male,"Romance, Action, Horror",Speech fine get,Horror,2000,,
24,499,3,2022-02-21T21:04:33,Jeffrey,38,Other,"Thriller, Drama, Action",Recent expert,"Action, Horror, Thriller",2007,,
19,364,4,2021-02-11T16:15:11,Michael,41,Other,"Action, Romance, Drama",Sign,"Sci-Fi, Comedy",2018,,
100,435,3,2023-08-22T20:53:41,Brandon,61,Male,"Comedy, Drama, Horror",Watch say,Comedy,2020,,
60,118,5,2020-07-02T00:15:16,Daniel,53,Other,"Action, Sci-Fi, Drama",Nearly than despite,"Comedy, Action, Horror",2006,,
39,233,1,2022-10-29T19:59:23,Michelle,24,Other,"Comedy, Sci-Fi, Horror",Feeling provide usually officer,"Sci-Fi, Thriller, Action",2001,,
74,199,4,2023-06-29T18:31:29,Jasmin,31,Female,"Thriller, Romance, Horror",Film make,Romance,2012,,
89,206,1,2021-12-12T22:42:18,Jessica,62,Female,"Romance, Horror, Comedy",Rest whole discover,Drama,2009,,
18,413,5,2020-06-19T12:24:39,Ashley,19,Other,"Romance, Action, Horror",Unit stock,"Action, Drama, Comedy",1987,,
19,339,5,2023-11-16T18:24:10,Michael,41,Other,"Action, Romance, Drama",Draw theory,Romance,2001,,
36,147,1,2023-08-29T14:49:24,Lori,61,Other,"Thriller, Action, Drama",Power turn hard,"Drama, Sci-Fi",1997,,
74,450,1,2025-02-18T00:05:23,Jasmin,31,Female,"Thriller, Romance, Horror",Member kind sort,"Action, Sci-Fi",1991,,
97,425,1,2020-12-22T18:09:41,Amy,26,Other,"Thriller, Action, Comedy",Speech fine get,Horror,2000,,
55,429,5,2022-06-16T01:33:53,Latasha,25,Male,"Thriller, Sci-Fi, Drama",Between realize,Action,2016,,
69,271,2,2025-01-22T00:37:47,Amy,43,Male,"Action, Thriller, Horror",What man call artist,Romance,1995,,left
47,387,1,2025-01-28T07:59:46,Ruth,26,Other,"Thriller, Action, Sci-Fi",Enough exactly,"Drama, Sci-Fi, Horror",2008,,
49,139,4,2024-10-07T14:21:37,Deborah,19,Male,"Thriller, Sci-Fi, Horror",Western accept style,"Horror, Romance",2010,,
99,181,5,2021-11-20T16:44:36,Sarah,18,Female,"Horror, Comedy, Thriller",Approach region general,"Horror, Sci-Fi, Drama",1993,,instead
98,430,3,2020-02-02T19:20:06,Catherine,41,Other,"Comedy, Thriller, Romance",Century management,"Thriller, Horror",2015,,
33,30,3,2020-09-21T04:24:40,Tasha,33,Male,"Drama, Sci-Fi, Romance",Hundred car section,Action,1990,,
21,57,4,2023-11-21T06:12:03,Jennifer,47,Male,"Thriller, Drama, Romance",Catch method,"Romance, Thriller",2002,,
81,232,2,2022-04-03T03:47:07,Sarah,38,Male,"Romance, Thriller, Comedy",Prepare whole,"Horror, Action",1984,,
22,146,1,2025-02-01T08:00:44,Brian,55,Other,"Comedy, Sci-Fi, Action",Worker act somebody name,"Horror, Action",1982,,
48,435,5,2023-02-08T05:31:15,Jennifer,43,Other,"Comedy, Sci-Fi, Thriller",Watch say,Comedy,2020,,
37,384,1,2023-01-22T21:37:31,William,20,Female,"Horror, Drama, Action",Cup home because house,Romance,2006,,
15,48,5,2024-05-01T05:55:12,Maria,41,Male,"Action, Horror, Thriller",Natural suddenly bed,"Thriller, Drama",2012,,
35,194,3,2020-11-29T11:03:33,Claudia,64,Other,"Thriller, Action, Comedy",Character we may simply,"Action, Horror",2021,,
92,224,1,2025-02-07T16:47:10,Ryan,32,Female,"Sci-Fi, Horror, Drama",Read tonight send finally,Romance,1980,,
71,136,4,2022-06-29T05:25:55,Bryan,51,Female,"Thriller, Comedy, Sci-Fi",Perform tough,"Drama, Romance",2016,,
32,22,2,2022-01-15T19:42:16,Elizabeth,45,Male,"Comedy, Horror, Sci-Fi",Another,Romance,1990,,
11,6,4,2021-04-15T03:00:17,Peggy,28,Other,"Romance, Drama, Action",Provide spring player,"Horror, Thriller",1996,,
10,204,2,2023-11-14T19:45:47,Yvonne,28,Female,"Horror, Comedy, Thriller",Strong think,"Sci-Fi, Thriller",1985,,
73,239,1,2024-12-17T16:59:45,Joseph,53,Other,"Comedy, Drama, Romance",Station lay quite,"Horror, Drama",2016,,
78,185,1,2021-01-07T18:06:11,Jasmine,31,Female,"Horror, Romance, Thriller",Would break walk,"Sci-Fi, Horror",2007,,
77,360,2,2024-03-19T02:02:08,Danielle,25,Other,"Sci-Fi, Thriller, Drama",Defense activity,"Sci-Fi, Thriller",2002,,
57,292,3,2024-06-09T19:18:42,Patricia,52,Other,"Comedy, Horror, Action",Model,"Romance, Action",1992,,
25,335,5,2024-05-27T05:04:14,Carolyn,50,Other,"Thriller, Comedy, Action",By serious,"Drama, Thriller",2009,,
2,220,4,2022-11-10T02:21:32,Ryan,46,Other,"Sci-Fi, Drama, Comedy",Soon case dark,Drama,2002,,
64,116,4,2020-12-12T06:01:38,Mary,23,Female,"Thriller, Romance, Action",South father official,Comedy,1987,,
35,313,4,2021-11-15T08:04:08,Claudia,64,Other,"Thriller, Action, Comedy",Billion Mrs on,"Action, Drama",2000,,
7,49,1,2023-03-11T11:57:25,Colleen,56,Male,"Comedy, Thriller, Romance",Modern ten available,Action,2019,,
85,173,4,2021-11-04T17:00:47,Wanda,64,Male,"Thriller, Drama, Action",Or father small,Drama,2003,,
18,82,5,2020-08-09T15:38:12,Ashley,19,Other,"Romance, Action, Horror",Program home,"Action, Thriller",1987,,
67,322,5,2020-04-30T18:12:40,Rebekah,46,Female,"Thriller, Drama, Comedy",Partner sure population,"Comedy, Action, Horror",1997,,
42,333,2,2024-09-29T23:10:44,Jennifer,56,Other,"Comedy, Sci-Fi, Romance",Mr citizen quite,"Action, Thriller",2014,,
39,45,1,2023-08-27T04:49:15,Michelle,24,Other,"Comedy, Sci-Fi, Horror",Degree song nature,"Drama, Comedy, Thriller",2011,,
41,335,5,2024-12-06T23:12:15,Matthew,26,Other,"Comedy, Drama, Thriller",By serious,"Drama, Thriller",2009,,
75,20,3,2022-11-07T23:23:49,Andrew,48,Other,"Comedy, Romance, Thriller",Term interesting with,"Action, Sci-Fi, Comedy",2011,,
24,448,1,2024-12-24T19:46:01,Jeffrey,38,Other,"Thriller, Drama, Action",Hotel young stage,"Horror, Action, Sci-Fi",1987,,particularly
60,221,1,2023-09-17T00:55:16,Daniel,53,Other,"Action, Sci-Fi, Drama",Mrs develop spring,Drama,1988,,move
46,123,5,2021-12-28T08:49:12,Daniel,31,Other,"Romance, Horror, Action",Heavy since,"Thriller, Romance",2007,,
19,234,3,2023-09-07T21:10:49,Michael,41,Other,"Action, Romance, Drama",Though recognize Democrat,Comedy,2008,,
68,221,2,2021-02-10T15:24:30,Amber,35,Male,"Action, Comedy, Romance",Mrs develop spring,Drama,1988,,
90,323,5,2022-03-14T16:57:00,Andrew,58,Other,"Thriller, Horror, Sci-Fi",Return college,"Drama, Romance",2018,,
42,339,3,2023-02-08T02:16:11,Jennifer,56,Other,"Comedy, Sci-Fi, Romance",Draw theory,Romance,2001,,
32,3,1,2021-07-25T02:29:36,Elizabeth,45,Male,"Comedy, Horror, Sci-Fi",Pass size point,"Action, Thriller, Romance",1981,,
39,182,3,2022-04-09T22:24:18,Michelle,24,Other,"Comedy, Sci-Fi, Horror",Vote short,Romance,1991,,
36,206,1,2022-01-30T11:48:36,Lori,61,Other,"Thriller, Action, Drama",Rest whole discover,Drama,2009,,
97,320,5,2023-02-28T00:40:38,Amy,26,Other,"Thriller, Action, Comedy",High television understand,"Action, Sci-Fi",2014,,
36,40,5,2025-02-05T15:11:49,Lori,61,Other,"Thriller, Action, Drama",Program discuss,"Drama, Sci-Fi, Action",1998,,
3,59,4,2023-08-08T15:15:03,Philip,32,Other,"Comedy, Thriller, Action",Try travel land,Action,2009,,
73,439,4,2023-10-29T17:50:41,Joseph,53,Other,"Comedy, Drama, Romance",Many heart particularly,"Horror, Romance",1980,,
8,62,4,2024-03-03T07:58:22,Joshua,36,Other,"Romance, Action, Thriller",These provide,Sci-Fi,1986,,
97,132,5,2020-05-11T08:05:16,Amy,26,Other,"Thriller, Action, Comedy",Education film,Comedy,2008,,
70,60,2,2023-09-20T05:24:47,Charles,61,Female,"Thriller, Action, Romance",Stock push base,"Drama, Action",2021,,
41,372,5,2023-01-30T11:02:04,Matthew,26,Other,"Comedy, Drama, Thriller",Later authority,"Sci-Fi, Drama",1990,,
68,331,3,2020-04-05T13:19:09,Amber,35,Male,"Action, Comedy, Romance",Federal light,"Thriller, Action, Horror",2002,,
13,122,5,2020-01-15T19:35:45,Hannah,53,Male,"Drama, Thriller, Comedy",My beat property,"Thriller, Sci-Fi, Romance",2012,,
49,479,5,2024-11-21T19:16:21,Deborah,19,Male,"Thriller, Sci-Fi, Horror",Air nor,"Action, Sci-Fi, Thriller",2009,,
60,107,1,2023-05-29T20:44:22,Daniel,53,Other,"Action, Sci-Fi, Drama",Put oil reality,"Comedy, Thriller",1982,,
2,96,1,2020-06-19T00:22:32,Ryan,46,Other,"Sci-Fi, Drama, Comedy",Fire field later,"Horror, Sci-Fi, Comedy",1995,,
60,347,1,2020-12-20T14:10:16,Daniel,53,Other,"Action, Sci-Fi, Drama",Political shake mother,"Sci-Fi, Horror",1988,,
5,414,5,2020-01-23T22:59:05,Catherine,25,Other,"Action, Romance, Horror",Administration girl arm,Romance,2020,,
44,235,2,2020-09-29T08:03:45,Rebecca,21,Female,"Horror, Romance, Thriller",How agent,"Drama, Action, Comedy",1982,,
27,386,3,2023-11-19T08:12:41,Katherine,39,Other,"Sci-Fi, Drama, Comedy",Candidate explain administration,"Action, Sci-Fi, Horror",1984,,
32,62,3,2020-07-30T17:08:24,Elizabeth,45,Male,"Comedy, Horror, Sci-Fi",These provide,Sci-Fi,1986,,
21,256,2,2022-10-05T00:13:49,Jennifer,47,Male,"Thriller, Drama, Romance",Shake quickly,Sci-Fi,2016,,
8,49,2,2024-02-14T17:32:34,Joshua,36,Other,"Romance, Action, Thriller",Modern ten available,Action,2019,0.25,past
72,393,3,2024-03-09T04:16:51,Steven,27,Female,"Sci-Fi, Horror, Romance",Plan response ask professional,"Sci-Fi, Thriller",2001,,
50,348,4,2020-09-21T00:55:24,Janice,37,Male,"Romance, Action, Horror",Lawyer or,"Drama, Horror, Thriller",1986,,
67,159,1,2022-10-23T18:09:47,Rebekah,46,Female,"Thriller, Drama, Comedy",Red new,"Action, Sci-Fi",2021,,
44,124,1,2024-07-13T23:11:32,Rebecca,21,Female,"Horror, Romance, Thriller",Determine remember it,"Comedy, Sci-Fi",2012,0.28,despite
58,482,3,2021-11-16T08:49:18,Katelyn,31,Male,"Sci-Fi, Thriller, Drama",Recognize movement as,"Horror, Drama",1980,,
3,317,2,2024-04-02T02:21:06,Philip,32,Other,"Comedy, Thriller, Action",Offer employee,Comedy,1988,,
86,207,4,2025-03-25T15:06:27,Herbert,41,Male,"Romance, Comedy, Drama",Article different space,Horror,2014,,
70,48,3,2023-12-17T07:50:39,Charles,61,Female,"Thriller, Action, Romance",Natural suddenly bed,"Thriller, Drama",2012,,
2,409,1,2020-01-24T18:27:41,Ryan,46,Other,"Sci-Fi, Drama, Comedy",Investment,Romance,1992,,
87,420,5,2021-02-01T05:51:24,Megan,43,Other,"Sci-Fi, Horror, Comedy",Small small image,"Action, Comedy",2004,,
44,136,2,2022-11-03T13:37:30,Rebecca,21,Female,"Horror, Romance, Thriller",Perform tough,"Drama, Romance",2016,,
2,201,5,2024-10-23T09:07:43,Ryan,46,Other,"Sci-Fi, Drama, Comedy",Life million leader smile,Sci-Fi,1984,0.92,
81,250,3,2021-01-20T03:38:09,Sarah,38,Male,"Romance, Thriller, Comedy",Allow grow,Drama,2005,,
35,314,1,2021-06-25T08:41:06,Claudia,64,Other,"Thriller, Action, Comedy",Bar apply leave,"Horror, Sci-Fi, Thriller",2015,,
98,357,4,2021-12-06T01:30:07,Catherine,41,Other,"Comedy, Thriller, Romance",Interesting as system,Romance,2004,,
87,368,5,2021-07-02T00:13:35,Megan,43,Other,"Sci-Fi, Horror, Comedy",Size sister,Thriller,2014,,
30,429,4,2020-05-16T19:45:29,Shawn,44,Female,"Romance, Sci-Fi, Comedy",Between realize,Action,2016,,
8,318,1,2022-06-03T09:48:31,Joshua,36,Other,"Romance, Action, Thriller",Mission nice military,"Romance, Drama, Action",2003,,
22,295,5,2025-03-14T21:04:06,Brian,55,Other,"Comedy, Sci-Fi, Action",Something,Sci-Fi,1981,,
44,480,4,2023-06-16T15:07:55,Rebecca,21,Female,"Horror, Romance, Thriller",Full start,"Horror, Sci-Fi",1984,,
58,314,4,2020-06-10T12:13:02,Katelyn,31,Male,"Sci-Fi, Thriller, Drama",Bar apply leave,"Horror, Sci-Fi, Thriller",2015,,
36,500,5,2022-11-07T08:02:22,Lori,61,Other,"Thriller, Action, Drama",Lawyer professor sea,"Action, Drama",1996,,
69,209,1,2023-08-21T21:49:17,Amy,43,Male,"Action, Thriller, Horror",Section do stop,"Horror, Romance",1995,,fund
77,355,4,2023-08-20T14:31:46,Danielle,25,Other,"Sci-Fi, Thriller, Drama",Large relationship want,"Thriller, Sci-Fi, Action",2014,,
93,485,3,2024-12-21T11:40:46,Traci,62,Male,"Horror, Thriller, Sci-Fi",Authority various,Drama,1990,,
31,211,5,2022-05-05T08:30:13,Mario,59,Other,"Romance, Sci-Fi, Comedy",Game relate,"Drama, Sci-Fi",2021,,
47,192,2,2023-05-24T01:46:33,Ruth,26,Other,"Thriller, Action, Sci-Fi",Former focus,"Comedy, Horror",2001,,
55,44,2,2022-07-11T07:31:20,Latasha,25,Male,"Thriller, Sci-Fi, Drama",Development dream find,"Romance, Comedy",1999,,
80,29,1,2024-06-19T13:21:17,Cody,57,Male,"Action, Drama, Thriller",Economic rich,"Drama, Horror, Thriller",2001,,
62,59,3,2025-01-09T01:04:16,Jeffrey,21,Other,"Romance, Comedy, Sci-Fi",Try travel land,Action,2009,,
30,71,4,2024-10-04T03:41:25,Shawn,44,Female,"Romance, Sci-Fi, Comedy",Read without by,Thriller,1988,,
55,92,2,2020-05-13T23:28:45,Latasha,25,Male,"Thriller, Sci-Fi, Drama",Loss you,"Drama, Sci-Fi, Horror",1997,,
16,265,1,2020-02-18T04:05:26,Ryan,20,Female,"Drama, Thriller, Romance",System look have,"Action, Horror, Drama",2011,,
12,383,3,2021-05-08T19:46:48,Jermaine,41,Female,"Thriller, Comedy, Horror",Pick section,Horror,1988,,
17,220,3,2022-04-24T00:55:41,Robert,39,Male,"Drama, Action, Horror",Soon case dark,Drama,2002,,
16,390,1,2023-10-18T07:13:42,Ryan,20,Female,"Drama, Thriller, Romance",Bag want option,"Horror, Action",1998,,
12,413,1,2021-08-30T00:54:57,Jermaine,41,Female,"Thriller, Comedy, Horror",Unit stock,"Action, Drama, Comedy",1987,,
8,442,4,2024-08-30T05:48:42,Joshua,36,Other,"Romance, Action, Thriller",Truth important,"Horror, Comedy",2002,,
84,401,1,2022-03-15T13:54:39,Lindsay,35,Male,"Comedy, Action, Sci-Fi",Drive protect,"Romance, Sci-Fi",1998,,
3,400,4,2024-10-13T06:24:40,Philip,32,Other,"Comedy, Thriller, Action",Require water unit fund,Sci-Fi,2010,,
16,215,4,2022-04-25T09:03:04,Ryan,20,Female,"Drama, Thriller, Romance",American today since,"Romance, Sci-Fi, Comedy",1998,,
30,479,5,2022-11-23T16:50:57,Shawn,44,Female,"Romance, Sci-Fi, Comedy",Air nor,"Action, Sci-Fi, Thriller",2009,,
23,387,3,2022-08-19T04:09:02,Amanda,19,Female,"Action, Sci-Fi, Comedy",Enough exactly,"Drama, Sci-Fi, Horror",2008,,
92,277,3,2023-09-17T23:43:15,Ryan,32,Female,"Sci-Fi, Horror, Drama",Everybody scientist improve,"Sci-Fi, Horror",2003,,
5,64,3,2022-06-13T16:39:52,Catherine,25,Other,"Action, Romance, Horror",Course technology,"Thriller, Horror, Romance",2005,,
84,346,5,2021-11-27T05:53:14,Lindsay,35,Male,"Comedy, Action, Sci-Fi",Main,"Drama, Romance",1991,,
